"Timestamp,Incident_ID,Building_Level,Zone_ID,Zone_Name,Adult_Count,Child_Count,Elderly_Count,Disabled_Count,Total_Occupancy_Raw,Fire_Alarm_Triggered,Smoke_Obscuration_Pct,Sprinkler_System_Status,Hazard_Level_Rating,Zone_Clearance_Status,Exit_Route_Passable,Evacuation_Priority_Score,Last_Manual_Sweep_Time,Event_Type,Details,PM2.5,VOC,Temperature,CO2,Humidity,Hazard_Level_Score"
"2026-04-01 11:20:00,MON-20260401,Level 1,Z2,Workspace,24,0,3,2,29,0,1.36,Off,Low,Not Started,Yes,45.83,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 29 with no active emergency indicators.,3.54,102.73,23.11,579.19,45.67,0.46"
"2026-04-01 11:20:00,MON-20260401,Level 1,Z3,MeetingRoom,7,1,1,1,10,0,4.28,Off,Low,Not Started,Yes,23.01,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 10 with no active emergency indicators.,11.14,110.06,22.11,544.39,46.85,1.87"
"2026-04-01 11:20:00,MON-20260401,Level 1,Z4,Pantry,9,0,0,1,10,0,3.7,Off,Low,Not Started,Yes,13.14,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 10 with no active emergency indicators.,9.61,91.05,22.32,517.47,38.82,1.72"
"2026-04-01 11:20:00,MON-20260401,Level 1,Z5,Corridor,15,0,1,0,16,0,4.0,Off,Low,Not Started,Yes,15.14,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 16 with no active emergency indicators.,10.4,104.36,24.33,554.84,43.81,1.66"
"2026-04-01 11:20:00,MON-20260401,Level 1,Z6,ExitArea,0,0,0,0,0,0,4.42,Off,Low,Not Started,Yes,0.0,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 0 with no active emergency indicators.,11.48,101.2,22.75,597.65,44.78,0.02"
"2026-04-01 11:25:00,MON-20260401,Level 1,Z1,Reception,9,1,0,0,10,0,5.68,Off,Low,Not Started,Yes,10.44,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 10 with no active emergency indicators.,14.77,131.8,23.47,529.49,50.79,0.38"
"2026-04-01 11:25:00,MON-20260401,Level 1,Z2,Workspace,22,5,1,3,31,0,1.08,Off,Low,Not Started,Yes,52.97,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 31 with no active emergency indicators.,2.8,105.03,22.73,613.15,47.21,0.57"
"2026-04-01 11:25:00,MON-20260401,Level 1,Z3,MeetingRoom,10,0,2,0,12,0,2.72,Off,Low,Not Started,Yes,18.43,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 12 with no active emergency indicators.,7.06,127.85,22.09,499.03,47.51,2.39"
"2026-04-01 11:25:00,MON-20260401,Level 1,Z4,Pantry,5,0,1,0,6,0,4.55,Off,Low,Not Started,Yes,9.62,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 6 with no active emergency indicators.,11.84,80.61,21.55,521.31,44.42,2.1"
"2026-04-01 11:25:00,MON-20260401,Level 1,Z5,Corridor,14,1,1,0,16,0,3.25,Off,Low,Not Started,Yes,18.94,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 16 with no active emergency indicators.,8.45,106.31,24.47,540.3,43.78,0.0"
"2026-04-01 11:25:00,MON-20260401,Level 1,Z6,ExitArea,2,0,0,0,2,0,5.07,Off,Low,Not Started,Yes,1.68,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 2 with no active emergency indicators.,13.17,111.87,23.37,579.67,45.34,1.19"
"2026-04-01 11:30:00,MON-20260401,Level 1,Z1,Reception,9,0,0,0,9,0,4.78,Off,Low,Not Started,Yes,5.14,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 9 with no active emergency indicators.,12.43,122.35,22.91,534.64,53.38,0.0"
"2026-04-01 11:30:00,MON-20260401,Level 1,Z2,Workspace,27,3,0,1,31,0,2.28,Off,Low,Not Started,Yes,38.53,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 31 with no active emergency indicators.,5.93,118.43,23.19,603.75,46.3,1.14"
"2026-04-01 11:30:00,MON-20260401,Level 1,Z3,MeetingRoom,8,1,1,1,11,0,2.28,Off,Low,Not Started,Yes,23.23,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 11 with no active emergency indicators.,5.93,112.16,22.24,507.86,47.52,1.09"
"2026-04-01 11:30:00,MON-20260401,Level 1,Z4,Pantry,5,1,3,0,9,0,4.7,Off,Low,Not Started,Yes,26.02,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 9 with no active emergency indicators.,12.22,76.5,21.69,486.17,47.33,1.28"
"2026-04-01 11:30:00,MON-20260401,Level 1,Z5,Corridor,12,0,0,2,14,0,3.15,Off,Low,Not Started,Yes,21.33,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 14 with no active emergency indicators.,8.18,112.15,23.84,563.29,43.42,0.06"
"2026-04-01 11:30:00,MON-20260401,Level 1,Z6,ExitArea,1,0,0,0,1,0,4.96,Off,Low,Not Started,Yes,0.79,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 1 with no active emergency indicators.,12.9,107.84,22.77,607.54,48.73,0.49"
"2026-04-01 11:35:00,MON-20260401,Level 1,Z1,Reception,6,0,2,1,9,0,4.47,Off,Low,Not Started,Yes,22.72,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 9 with no active emergency indicators.,11.63,124.92,23.4,543.96,50.48,0.94"
"2026-04-01 11:35:00,MON-20260401,Level 1,Z2,Workspace,24,0,4,2,30,0,1.59,Off,Low,Not Started,Yes,52.5,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 30 with no active emergency indicators.,4.14,118.55,23.2,640.79,44.5,2.35"
"2026-04-01 11:35:00,MON-20260401,Level 1,Z3,MeetingRoom,9,1,0,2,12,0,2.13,Off,Low,Not Started,Yes,25.58,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 12 with no active emergency indicators.,5.54,118.57,22.89,529.33,49.94,1.93"
"2026-04-01 11:35:00,MON-20260401,Level 1,Z4,Pantry,5,1,0,1,7,0,4.24,Off,Low,Not Started,Yes,15.76,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 7 with no active emergency indicators.,11.02,87.41,21.22,476.76,41.59,1.25"
"2026-04-01 11:35:00,MON-20260401,Level 1,Z5,Corridor,11,1,0,3,15,0,2.56,Off,Low,Not Started,Yes,33.49,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 15 with no active emergency indicators.,6.65,98.11,23.56,572.85,44.81,0.92"
"2026-04-01 11:35:00,MON-20260401,Level 1,Z6,ExitArea,0,0,0,0,0,0,5.13,Off,Low,Not Started,Yes,0.0,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 0 with no active emergency indicators.,13.34,93.66,22.21,582.3,48.14,0.0"
"2026-04-01 11:40:00,MON-20260401,Level 1,Z1,Reception,8,0,0,1,9,0,3.05,Off,Low,Not Started,Yes,11.95,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 9 with no active emergency indicators.,7.94,104.25,24.06,572.94,48.85,0.34"
"2026-04-01 11:40:00,MON-20260401,Level 1,Z2,Workspace,23,1,3,2,29,0,1.55,Off,Low,Not Started,Yes,51.01,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 29 with no active emergency indicators.,4.03,124.65,23.45,619.88,43.66,1.87"
"2026-04-01 11:40:00,MON-20260401,Level 1,Z3,MeetingRoom,11,0,2,0,13,0,1.69,Off,Low,Not Started,Yes,18.56,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 13 with no active emergency indicators.,4.39,99.27,23.23,522.04,47.71,1.41"
"2026-04-01 11:40:00,MON-20260401,Level 1,Z4,Pantry,6,1,0,0,7,0,4.09,Off,Low,Not Started,Yes,8.72,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 7 with no active emergency indicators.,10.64,86.62,21.64,510.75,42.85,0.38"
"2026-04-01 11:40:00,MON-20260401,Level 1,Z5,Corridor,12,0,1,2,15,0,3.06,Off,Low,Not Started,Yes,27.12,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 15 with no active emergency indicators.,7.96,72.73,23.61,541.72,43.73,0.0"
"2026-04-01 11:40:00,MON-20260401,Level 1,Z6,ExitArea,3,0,0,0,3,0,3.92,Off,Low,Not Started,Yes,1.81,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 3 with no active emergency indicators.,10.18,88.24,22.21,553.96,46.04,0.21"
"2026-04-01 11:45:00,MON-20260401,Level 1,Z1,Reception,8,1,0,1,10,0,2.53,Off,Low,Not Started,Yes,16.91,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 10 with no active emergency indicators.,6.59,95.07,23.23,592.11,48.11,0.0"
"2026-04-01 11:45:00,MON-20260401,Level 1,Z2,Workspace,27,0,1,1,29,0,3.06,Off,Low,Not Started,Yes,29.03,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 29 with no active emergency indicators.,7.96,123.78,23.49,559.6,44.46,1.25"
"2026-04-01 11:45:00,MON-20260401,Level 1,Z3,MeetingRoom,12,0,2,0,14,0,1.44,Off,Low,Not Started,Yes,18.61,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 14 with no active emergency indicators.,3.75,94.72,22.51,524.24,48.09,0.24"
"2026-04-01 11:45:00,MON-20260401,Level 1,Z4,Pantry,7,0,2,0,9,0,3.01,Off,Low,Not Started,Yes,15.84,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 9 with no active emergency indicators.,7.82,97.47,22.22,530.26,40.01,0.44"
"2026-04-01 11:45:00,MON-20260401,Level 1,Z5,Corridor,11,0,1,3,15,0,4.15,Off,Low,Not Started,Yes,33.9,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 15 with no active emergency indicators.,10.8,90.58,23.26,533.88,45.7,0.29"
"2026-04-01 11:45:00,MON-20260401,Level 1,Z6,ExitArea,2,1,0,0,3,0,4.91,Off,Low,Not Started,Yes,6.26,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 3 with no active emergency indicators.,12.76,80.51,23.01,553.53,48.56,0.0"
"2026-04-01 11:50:00,MON-20260401,Level 1,Z1,Reception,11,0,0,0,11,0,2.14,Off,Low,Not Started,Yes,6.34,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 11 with no active emergency indicators.,5.56,102.24,22.59,620.2,45.71,0.13"
"2026-04-01 11:50:00,MON-20260401,Level 1,Z2,Workspace,25,3,3,0,31,0,3.42,Off,Low,Not Started,Yes,47.11,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 31 with no active emergency indicators.,8.89,127.35,23.74,550.93,45.01,0.0"
"2026-04-01 11:50:00,MON-20260401,Level 1,Z3,MeetingRoom,9,0,1,2,12,0,1.74,Off,Low,Not Started,Yes,26.16,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 12 with no active emergency indicators.,4.53,101.98,22.29,524.18,48.79,1.68"
"2026-04-01 11:50:00,MON-20260401,Level 1,Z4,Pantry,7,0,0,0,7,0,3.68,Off,Low,Not Started,Yes,4.0,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 7 with no active emergency indicators.,9.56,103.03,22.21,547.44,43.38,0.0"
"2026-04-01 11:50:00,MON-20260401,Level 1,Z5,Corridor,15,0,1,1,17,0,4.83,Off,Low,Not Started,Yes,22.07,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 17 with no active emergency indicators.,12.57,102.34,23.32,592.16,42.57,1.01"
"2026-04-01 11:50:00,MON-20260401,Level 1,Z6,ExitArea,0,0,0,0,0,0,3.75,Off,Low,Not Started,Yes,0.0,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 0 with no active emergency indicators.,9.76,106.42,23.22,527.1,48.17,0.27"
"2026-04-01 11:55:00,MON-20260401,Level 1,Z1,Reception,8,0,2,0,10,0,2.01,Off,Low,Not Started,Yes,16.55,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 10 with no active emergency indicators.,5.22,112.62,22.83,610.25,41.62,0.74"
"2026-04-01 11:55:00,MON-20260401,Level 1,Z2,Workspace,23,0,1,3,27,0,3.52,Off,Low,Not Started,Yes,40.63,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 27 with no active emergency indicators.,9.15,123.36,24.0,541.9,43.79,0.0"
"2026-04-01 11:55:00,MON-20260401,Level 1,Z3,MeetingRoom,10,1,1,0,12,0,3.26,Off,Low,Not Started,Yes,16.66,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 12 with no active emergency indicators.,8.48,106.22,22.74,501.45,45.46,0.0"
"2026-04-01 11:55:00,MON-20260401,Level 1,Z4,Pantry,5,0,2,0,7,0,3.68,Off,Low,Not Started,Yes,14.66,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 7 with no active emergency indicators.,9.56,96.88,22.64,573.25,43.5,0.35"
"2026-04-01 11:55:00,MON-20260401,Level 1,Z5,Corridor,12,0,2,3,17,0,5.24,Off,Low,Not Started,Yes,40.49,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 17 with no active emergency indicators.,13.62,109.54,23.3,591.8,41.1,0.72"
"2026-04-01 11:55:00,MON-20260401,Level 1,Z6,ExitArea,1,0,0,0,1,0,4.5,Off,Low,Not Started,Yes,0.64,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 1 with no active emergency indicators.,11.69,91.77,23.02,524.0,44.76,0.15"
"2026-04-01 12:00:00,MON-20260401,Level 1,Z1,Reception,7,1,0,0,8,0,3.23,Off,Low,Not Started,Yes,9.44,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 8 with no active emergency indicators.,8.39,111.62,22.31,622.97,44.01,0.71"
"2026-04-01 12:00:00,MON-20260401,Level 1,Z2,Workspace,19,2,5,0,26,0,2.66,Off,Low,Not Started,Yes,49.86,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 26 with no active emergency indicators.,6.91,105.99,24.14,546.23,46.76,0.0"
"2026-04-01 12:00:00,MON-20260401,Level 1,Z3,MeetingRoom,7,1,0,1,9,0,2.49,Off,Low,Not Started,Yes,16.44,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 9 with no active emergency indicators.,6.48,94.0,22.33,509.57,48.72,0.21"
"2026-04-01 12:00:00,MON-20260401,Level 1,Z4,Pantry,7,1,0,1,9,0,3.75,Off,Low,Not Started,Yes,16.57,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 9 with no active emergency indicators.,9.75,97.2,22.56,484.88,44.79,0.5"
"2026-04-01 12:00:00,MON-20260401,Level 1,Z5,Corridor,10,2,1,1,14,0,4.77,Off,Low,Not Started,Yes,29.06,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 14 with no active emergency indicators.,12.39,116.37,23.34,567.48,44.53,0.14"
"2026-04-01 12:00:00,MON-20260401,Level 1,Z6,ExitArea,1,0,0,1,2,0,3.52,Off,Low,Not Started,Yes,8.38,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 2 with no active emergency indicators.,9.16,96.58,22.75,520.25,43.1,1.3"
"2026-04-01 12:05:00,MON-20260401,Level 1,Z1,Reception,5,0,2,0,7,0,3.39,Off,Low,Not Started,Yes,14.76,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 7 with no active emergency indicators.,8.82,115.42,22.0,598.49,43.83,0.57"
"2026-04-01 12:05:00,MON-20260401,Level 1,Z2,Workspace,23,1,0,3,27,0,4.21,Off,Low,Not Started,Yes,40.22,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 27 with no active emergency indicators.,10.95,92.89,23.63,575.46,47.46,0.64"
"2026-04-01 12:05:00,MON-20260401,Level 1,Z3,MeetingRoom,8,0,0,2,10,0,2.58,Off,Low,Not Started,Yes,19.01,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 10 with no active emergency indicators.,6.71,85.12,22.8,452.83,46.77,0.0"
"2026-04-01 12:05:00,MON-20260401,Level 1,Z4,Pantry,4,2,2,0,8,0,3.44,Off,Low,Not Started,Yes,25.24,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 8 with no active emergency indicators.,8.95,81.19,23.05,524.19,49.15,2.37"
"2026-04-01 12:05:00,MON-20260401,Level 1,Z5,Corridor,7,2,2,0,11,0,4.7,Off,Low,Not Started,Yes,26.21,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 11 with no active emergency indicators.,12.23,124.26,22.5,598.73,42.68,0.72"
"2026-04-01 12:05:00,MON-20260401,Level 1,Z6,ExitArea,0,0,0,0,0,0,2.21,Off,Low,Not Started,Yes,0.0,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 0 with no active emergency indicators.,5.75,116.75,22.33,540.5,45.39,0.0"
"2026-04-01 12:10:00,MON-20260401,Level 1,Z1,Reception,5,0,3,0,8,0,3.05,Off,Low,Not Started,Yes,20.61,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 8 with no active emergency indicators.,7.94,119.71,21.59,572.76,44.89,0.65"
"2026-04-01 12:10:00,MON-20260401,Level 1,Z2,Workspace,15,3,5,1,24,0,4.16,Off,Low,Not Started,Yes,48.76,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 24 with no active emergency indicators.,10.82,84.56,22.66,526.5,44.07,0.1"
"2026-04-01 12:10:00,MON-20260401,Level 1,Z3,MeetingRoom,7,2,0,0,9,0,3.05,Off,Low,Not Started,Yes,14.25,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 9 with no active emergency indicators.,7.94,111.05,22.79,469.03,47.05,0.01"
"2026-04-01 12:10:00,MON-20260401,Level 1,Z4,Pantry,5,1,0,1,7,0,2.31,Off,Low,Not Started,Yes,15.2,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 7 with no active emergency indicators.,6.0,96.84,22.72,515.21,46.1,0.0"
"2026-04-01 12:10:00,MON-20260401,Level 1,Z5,Corridor,7,0,1,3,11,0,4.43,Off,Low,Not Started,Yes,31.7,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 11 with no active emergency indicators.,11.53,128.74,23.36,557.31,41.95,0.48"
"2026-04-01 12:10:00,MON-20260401,Level 1,Z6,ExitArea,0,0,0,0,0,0,2.08,Off,Low,Not Started,Yes,0.0,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 0 with no active emergency indicators.,5.41,100.97,22.74,576.4,48.31,1.64"
"2026-04-01 12:15:00,MON-20260401,Level 1,Z1,Reception,8,0,1,0,9,0,2.99,Off,Low,Not Started,Yes,10.42,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 9 with no active emergency indicators.,7.78,127.26,22.15,540.04,44.62,0.07"
"2026-04-01 12:15:00,MON-20260401,Level 1,Z2,Workspace,20,0,2,0,22,0,3.84,Off,Low,Not Started,Yes,23.67,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 22 with no active emergency indicators.,9.98,97.43,23.21,547.84,47.04,1.32"
"2026-04-01 12:15:00,MON-20260401,Level 1,Z3,MeetingRoom,11,0,1,0,12,0,3.89,Off,Low,Not Started,Yes,12.11,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 12 with no active emergency indicators.,10.12,109.14,21.33,527.13,45.53,0.0"
"2026-04-01 12:15:00,MON-20260401,Level 1,Z4,Pantry,9,0,0,0,9,0,3.37,Off,Low,Not Started,Yes,5.66,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 9 with no active emergency indicators.,8.76,106.44,22.53,526.41,44.24,1.16"
"2026-04-01 12:15:00,MON-20260401,Level 1,Z5,Corridor,8,3,0,0,11,0,3.84,Off,Low,Not Started,Yes,19.94,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 11 with no active emergency indicators.,9.99,128.03,23.44,585.98,44.02,0.02"
"2026-04-01 12:15:00,MON-20260401,Level 1,Z6,ExitArea,2,0,0,0,2,0,2.23,Off,Low,Not Started,Yes,1.28,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 2 with no active emergency indicators.,5.8,94.28,22.92,576.08,44.86,0.3"
"2026-04-01 12:20:00,MON-20260401,Level 1,Z1,Reception,9,1,0,0,10,0,1.76,Off,Low,Not Started,Yes,10.62,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 10 with no active emergency indicators.,4.58,98.89,22.66,524.12,44.49,0.78"
"2026-04-01 12:20:00,MON-20260401,Level 1,Z2,Workspace,20,3,1,2,26,0,3.33,Off,Low,Not Started,Yes,47.12,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 26 with no active emergency indicators.,8.65,100.09,22.54,571.5,45.74,0.15"
"2026-04-01 12:20:00,MON-20260401,Level 1,Z3,MeetingRoom,9,1,0,0,10,0,2.34,Off,Low,Not Started,Yes,10.95,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 10 with no active emergency indicators.,6.08,107.58,22.12,576.04,48.24,1.52"
"2026-04-01 12:20:00,MON-20260401,Level 1,Z4,Pantry,7,0,0,1,8,0,4.22,Off,Low,Not Started,Yes,11.22,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 8 with no active emergency indicators.,10.97,127.0,22.72,549.59,45.11,0.0"
"2026-04-01 12:20:00,MON-20260401,Level 1,Z5,Corridor,12,0,1,0,13,0,3.6,Off,Low,Not Started,Yes,12.68,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 13 with no active emergency indicators.,9.35,115.14,23.73,585.73,44.44,0.0"
"2026-04-01 12:20:00,MON-20260401,Level 1,Z6,ExitArea,1,0,0,0,1,0,1.85,Off,Low,Not Started,Yes,0.6,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 1 with no active emergency indicators.,4.81,88.43,23.25,511.03,45.22,0.07"
"2026-04-01 12:25:00,MON-20260401,Level 1,Z1,Reception,6,0,1,2,9,0,2.12,Off,Low,Not Started,Yes,23.95,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 9 with no active emergency indicators.,5.5,84.25,22.6,514.38,44.91,0.57"
"2026-04-01 12:25:00,MON-20260401,Level 1,Z2,Workspace,24,0,1,0,25,0,4.19,Off,Low,Not Started,Yes,19.96,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 25 with no active emergency indicators.,10.9,128.07,22.92,551.54,49.06,0.95"
"2026-04-01 12:25:00,MON-20260401,Level 1,Z3,MeetingRoom,5,2,3,1,11,0,2.42,Off,Low,Not Started,Yes,37.89,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 11 with no active emergency indicators.,6.29,115.77,22.06,603.31,45.37,0.23"
"2026-04-01 12:25:00,MON-20260401,Level 1,Z4,Pantry,9,0,0,0,9,0,5.25,Off,Low,Not Started,Yes,5.14,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 9 with no active emergency indicators.,13.64,100.38,23.01,554.63,46.72,0.0"
"2026-04-01 12:25:00,MON-20260401,Level 1,Z5,Corridor,12,0,0,2,14,0,4.23,Off,Low,Not Started,Yes,21.3,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 14 with no active emergency indicators.,11.01,117.35,23.02,566.38,46.96,0.0"
"2026-04-01 12:25:00,MON-20260401,Level 1,Z6,ExitArea,0,0,1,0,1,0,2.76,Off,Low,Not Started,Yes,5.88,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 1 with no active emergency indicators.,7.17,92.74,23.71,520.04,47.16,0.14"
"2026-04-01 12:30:00,MON-20260401,Level 1,Z1,Reception,6,0,1,0,7,0,2.34,Off,Low,Not Started,Yes,9.89,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 7 with no active emergency indicators.,6.09,103.34,22.97,527.04,45.42,1.42"
"2026-04-01 12:30:00,MON-20260401,Level 1,Z2,Workspace,25,1,1,0,27,0,3.43,Off,Low,Not Started,Yes,25.56,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 27 with no active emergency indicators.,8.92,116.12,23.05,566.63,46.54,0.73"
"2026-04-01 12:30:00,MON-20260401,Level 1,Z3,MeetingRoom,8,0,0,0,8,0,3.17,Off,Low,Not Started,Yes,4.9,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 8 with no active emergency indicators.,8.23,119.83,22.37,597.59,46.88,0.74"
"2026-04-01 12:30:00,MON-20260401,Level 1,Z4,Pantry,4,1,1,0,6,0,5.1,Off,Low,Not Started,Yes,13.3,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 6 with no active emergency indicators.,13.25,94.76,24.16,543.46,47.91,0.16"
"2026-04-01 12:30:00,MON-20260401,Level 1,Z5,Corridor,11,0,1,0,12,0,4.67,Off,Low,Not Started,Yes,12.11,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 12 with no active emergency indicators.,12.15,135.47,23.34,553.23,46.83,0.0"
"2026-04-01 12:30:00,MON-20260401,Level 1,Z6,ExitArea,3,0,0,0,3,0,1.39,Off,Low,Not Started,Yes,2.14,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 3 with no active emergency indicators.,3.62,109.35,23.09,539.18,44.99,0.94"
"2026-04-01 12:35:00,MON-20260401,Level 1,Z1,Reception,6,1,1,1,9,0,1.75,Off,Low,Not Started,Yes,21.69,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 9 with no active emergency indicators.,4.55,119.32,22.75,509.86,43.06,0.22"
"2026-04-01 12:35:00,MON-20260401,Level 1,Z2,Workspace,22,1,0,2,25,0,2.97,Off,Low,Not Started,Yes,32.14,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 25 with no active emergency indicators.,7.72,116.62,22.41,587.26,48.15,0.0"
"2026-04-01 12:35:00,MON-20260401,Level 1,Z3,MeetingRoom,6,2,0,1,9,0,3.69,Off,Low,Not Started,Yes,21.53,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 9 with no active emergency indicators.,9.6,115.3,22.76,586.61,51.35,1.42"
"2026-04-01 12:35:00,MON-20260401,Level 1,Z4,Pantry,6,1,2,0,9,0,4.66,Off,Low,Not Started,Yes,20.19,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 9 with no active emergency indicators.,12.12,113.06,23.88,604.25,46.04,0.0"
"2026-04-01 12:35:00,MON-20260401,Level 1,Z5,Corridor,9,1,0,2,12,0,4.88,Off,Low,Not Started,Yes,24.71,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 12 with no active emergency indicators.,12.69,123.1,23.25,563.68,48.39,0.0"
"2026-04-01 12:35:00,MON-20260401,Level 1,Z6,ExitArea,2,0,0,0,2,0,1.97,Off,Low,Not Started,Yes,1.14,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 2 with no active emergency indicators.,5.12,102.28,23.41,528.46,46.91,0.0"
