Timestamp,Incident_ID,Building_Level,Zone_ID,Zone_Name,Zone_X_Min,Zone_Y_Min,Zone_X_Max,Zone_Y_Max,Zone_Center_X,Zone_Center_Y,Adult_Count,Child_Count,Elderly_Count,Disabled_Count,Total_Occupancy_Raw,Fire_Alarm_Triggered,Smoke_Obscuration_Pct,Sprinkler_System_Status,Hazard_Level_Rating,Zone_Clearance_Status,Exit_Route_Passable,Evacuation_Priority_Score,Last_Manual_Sweep_Time,Event_Type,Details,PM2.5,VOC,Temperature,CO2,Humidity,Hazard_Level_Score
2026-04-01 10:50:00,MON-20260401,Level 1,Z3,MeetingRoom,66.0,12.0,94.0,44.0,80.0,28.0,10,0,0,1,11,0,4.47,Off,Low,Not Started,Yes,13.6,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 11 with no active emergency indicators.,11.62,91.6,22.41,588.3,46.25,1.48
2026-04-01 10:50:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,6,0,1,1,8,0,2.67,Off,Low,Not Started,Yes,16.47,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 8 with no active emergency indicators.,6.95,99.03,22.91,585.58,44.2,0.0
2026-04-01 10:50:00,MON-20260401,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,14,0,0,1,15,0,3.01,Off,Low,Not Started,Yes,15.22,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 15 with no active emergency indicators.,7.83,96.76,22.17,521.62,48.33,0.0
2026-04-01 10:50:00,MON-20260401,Level 1,Z6,ExitArea,66.0,56.0,94.0,88.0,80.0,72.0,0,0,0,0,0,0,2.78,Off,Low,Not Started,Yes,0.0,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 0 with no active emergency indicators.,7.24,98.29,23.48,558.44,44.58,1.48
2026-04-01 10:55:00,MON-20260401,Level 1,Z1,Reception,6.0,12.0,34.0,44.0,20.0,28.0,8,1,1,1,11,0,4.0,Off,Low,Not Started,Yes,23.16,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 11 with no active emergency indicators.,10.39,137.28,21.76,502.76,46.26,0.94
2026-04-01 10:55:00,MON-20260401,Level 1,Z2,Workspace,36.0,12.0,64.0,44.0,50.0,28.0,23,2,4,1,30,0,4.37,Off,Low,Not Started,Yes,52.43,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 30 with no active emergency indicators.,11.36,84.14,24.01,537.26,45.27,0.63
2026-04-01 10:55:00,MON-20260401,Level 1,Z3,MeetingRoom,66.0,12.0,94.0,44.0,80.0,28.0,6,0,4,1,11,0,5.07,Off,Low,Not Started,Yes,34.66,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 11 with no active emergency indicators.,13.19,99.86,23.66,569.71,44.62,1.6
2026-04-01 10:55:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,7,1,0,1,9,0,2.11,Off,Low,Not Started,Yes,16.8,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 9 with no active emergency indicators.,5.48,107.91,22.6,600.81,43.2,1.02
2026-04-01 10:55:00,MON-20260401,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,13,0,1,2,16,0,2.05,Off,Low,Not Started,Yes,28.18,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 16 with no active emergency indicators.,5.32,107.41,22.14,500.47,48.74,1.09
2026-04-01 10:55:00,MON-20260401,Level 1,Z6,ExitArea,66.0,56.0,94.0,88.0,80.0,72.0,1,0,0,0,1,0,3.18,Off,Low,Not Started,Yes,1.07,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 1 with no active emergency indicators.,8.27,100.66,24.62,553.9,43.13,1.1
2026-04-01 11:00:00,MON-20260401,Level 1,Z1,Reception,6.0,12.0,34.0,44.0,20.0,28.0,12,0,0,0,12,0,2.28,Off,Low,Not Started,Yes,7.32,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 12 with no active emergency indicators.,5.94,140.52,21.57,526.39,44.36,1.03
2026-04-01 11:00:00,MON-20260401,Level 1,Z2,Workspace,36.0,12.0,64.0,44.0,50.0,28.0,26,1,2,0,29,0,4.49,Off,Low,Not Started,Yes,32.05,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 29 with no active emergency indicators.,11.67,83.55,23.4,531.05,41.87,0.96
2026-04-01 11:00:00,MON-20260401,Level 1,Z3,MeetingRoom,66.0,12.0,94.0,44.0,80.0,28.0,11,1,0,3,15,0,3.35,Off,Low,Not Started,Yes,34.12,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 15 with no active emergency indicators.,8.72,123.72,23.37,563.95,45.13,2.34
2026-04-01 11:00:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,2,1,1,2,6,0,3.97,Off,Low,Not Started,Yes,26.83,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 6 with no active emergency indicators.,10.33,123.99,22.74,575.17,42.0,0.66
2026-04-01 11:00:00,MON-20260401,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,12,1,0,1,14,0,2.51,Off,Low,Not Started,Yes,19.5,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 14 with no active emergency indicators.,6.52,97.08,22.27,533.23,50.35,0.66
2026-04-01 11:00:00,MON-20260401,Level 1,Z6,ExitArea,66.0,56.0,94.0,88.0,80.0,72.0,0,0,0,0,0,0,1.64,Off,Low,Not Started,Yes,0.0,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 0 with no active emergency indicators.,4.26,104.65,23.97,543.91,46.45,0.57
2026-04-01 11:05:00,MON-20260401,Level 1,Z1,Reception,6.0,12.0,34.0,44.0,20.0,28.0,10,0,0,0,10,0,2.0,Off,Low,Not Started,Yes,5.79,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 10 with no active emergency indicators.,5.19,129.12,21.27,540.36,49.45,0.16
2026-04-01 11:05:00,MON-20260401,Level 1,Z2,Workspace,36.0,12.0,64.0,44.0,50.0,28.0,26,1,4,0,31,0,3.78,Off,Low,Not Started,Yes,43.41,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 31 with no active emergency indicators.,9.84,99.51,22.96,516.86,43.86,0.32
2026-04-01 11:05:00,MON-20260401,Level 1,Z3,MeetingRoom,66.0,12.0,94.0,44.0,80.0,28.0,11,0,0,0,11,0,3.2,Off,Low,Not Started,Yes,6.29,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 11 with no active emergency indicators.,8.32,114.3,23.44,577.67,45.65,0.0
2026-04-01 11:05:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,6,0,1,0,7,0,5.97,Off,Low,Not Started,Yes,9.25,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 7 with no active emergency indicators.,15.51,129.94,22.36,563.12,44.08,0.0
2026-04-01 11:05:00,MON-20260401,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,11,0,3,0,14,0,2.25,Off,Low,Not Started,Yes,23.75,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 14 with no active emergency indicators.,5.84,106.5,22.06,501.5,49.23,0.0
2026-04-01 11:05:00,MON-20260401,Level 1,Z6,ExitArea,66.0,56.0,94.0,88.0,80.0,72.0,1,0,0,0,1,0,2.09,Off,Low,Not Started,Yes,0.82,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 1 with no active emergency indicators.,5.43,94.12,23.74,546.35,49.02,0.56
2026-04-01 11:10:00,MON-20260401,Level 1,Z1,Reception,6.0,12.0,34.0,44.0,20.0,28.0,8,0,2,1,11,0,2.1,Off,Low,Not Started,Yes,23.96,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 11 with no active emergency indicators.,5.46,116.4,22.86,553.33,49.89,1.17
2026-04-01 11:10:00,MON-20260401,Level 1,Z2,Workspace,36.0,12.0,64.0,44.0,50.0,28.0,26,0,3,2,31,0,3.92,Off,Low,Not Started,Yes,47.27,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 31 with no active emergency indicators.,10.2,102.74,23.62,544.59,41.83,1.12
2026-04-01 11:10:00,MON-20260401,Level 1,Z3,MeetingRoom,66.0,12.0,94.0,44.0,80.0,28.0,13,0,1,0,14,0,5.0,Off,Low,Not Started,Yes,13.52,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 14 with no active emergency indicators.,12.99,111.35,22.91,527.61,46.41,0.61
2026-04-01 11:10:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,6,0,1,0,7,0,5.28,Off,Low,Not Started,Yes,9.71,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 7 with no active emergency indicators.,13.74,104.62,22.05,546.35,45.24,1.02
2026-04-01 11:10:00,MON-20260401,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,11,0,2,2,15,0,2.24,Off,Low,Not Started,Yes,32.37,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 15 with no active emergency indicators.,5.83,111.94,21.51,518.29,44.35,0.0
2026-04-01 11:10:00,MON-20260401,Level 1,Z6,ExitArea,66.0,56.0,94.0,88.0,80.0,72.0,3,0,1,0,4,0,2.32,Off,Low,Not Started,Yes,7.93,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 4 with no active emergency indicators.,6.04,88.42,23.16,513.33,47.99,0.87
2026-04-01 11:15:00,MON-20260401,Level 1,Z1,Reception,6.0,12.0,34.0,44.0,20.0,28.0,7,0,2,0,9,0,1.05,Off,Low,Not Started,Yes,15.8,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 9 with no active emergency indicators.,2.72,92.86,22.76,555.04,50.12,0.34
2026-04-01 11:15:00,MON-20260401,Level 1,Z2,Workspace,36.0,12.0,64.0,44.0,50.0,28.0,20,2,6,3,31,0,3.15,Off,Low,Not Started,Yes,52.95,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 31 with no active emergency indicators.,8.18,116.09,23.25,541.11,45.35,0.52
2026-04-01 11:15:00,MON-20260401,Level 1,Z3,MeetingRoom,66.0,12.0,94.0,44.0,80.0,28.0,7,2,1,1,11,0,4.83,Off,Low,Not Started,Yes,27.29,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 11 with no active emergency indicators.,12.57,99.39,23.05,528.54,50.49,0.0
2026-04-01 11:15:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,7,0,1,0,8,0,4.72,Off,Low,Not Started,Yes,10.58,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 8 with no active emergency indicators.,12.27,109.64,22.48,548.72,45.48,1.68
2026-04-01 11:15:00,MON-20260401,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,10,1,3,2,16,0,2.0,Off,Low,Not Started,Yes,42.74,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 16 with no active emergency indicators.,5.21,113.44,21.75,480.27,45.8,0.0
2026-04-01 11:15:00,MON-20260401,Level 1,Z6,ExitArea,66.0,56.0,94.0,88.0,80.0,72.0,1,0,0,0,1,0,4.01,Off,Low,Not Started,Yes,0.57,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 1 with no active emergency indicators.,10.43,61.08,23.13,518.31,47.45,0.0
2026-04-01 11:20:00,MON-20260401,Level 1,Z1,Reception,6.0,12.0,34.0,44.0,20.0,28.0,9,0,0,0,9,0,1.62,Off,Low,Not Started,Yes,5.26,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 9 with no active emergency indicators.,4.2,97.36,22.85,566.19,49.09,0.25
2026-04-01 11:20:00,MON-20260401,Level 1,Z2,Workspace,36.0,12.0,64.0,44.0,50.0,28.0,22,3,2,3,30,0,3.43,Off,Low,Not Started,Yes,52.14,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 30 with no active emergency indicators.,8.91,84.4,22.75,562.21,44.15,0.0
2026-04-01 11:20:00,MON-20260401,Level 1,Z3,MeetingRoom,66.0,12.0,94.0,44.0,80.0,28.0,9,1,2,0,12,0,4.61,Off,Low,Not Started,Yes,21.91,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 12 with no active emergency indicators.,11.99,112.95,22.71,559.01,47.98,0.0
2026-04-01 11:20:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,9,0,0,0,9,0,4.88,Off,Low,Not Started,Yes,5.45,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 9 with no active emergency indicators.,12.68,94.3,23.4,567.74,45.88,0.69
2026-04-01 11:20:00,MON-20260401,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,12,1,0,1,14,0,3.52,Off,Low,Not Started,Yes,19.95,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 14 with no active emergency indicators.,9.15,110.6,22.31,482.38,45.03,1.67
2026-04-01 11:20:00,MON-20260401,Level 1,Z6,ExitArea,66.0,56.0,94.0,88.0,80.0,72.0,1,0,0,0,1,0,3.29,Off,Low,Not Started,Yes,0.61,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 1 with no active emergency indicators.,8.56,79.14,23.21,547.84,46.37,0.08
2026-04-01 11:25:00,MON-20260401,Level 1,Z1,Reception,6.0,12.0,34.0,44.0,20.0,28.0,6,1,0,3,10,0,3.13,Off,Low,Not Started,Yes,30.29,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 10 with no active emergency indicators.,8.13,86.92,22.43,536.9,46.14,0.16
2026-04-01 11:25:00,MON-20260401,Level 1,Z2,Workspace,36.0,12.0,64.0,44.0,50.0,28.0,19,2,2,5,28,0,3.26,Off,Low,Not Started,Yes,51.1,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 28 with no active emergency indicators.,8.47,85.18,22.89,563.04,46.59,0.23
2026-04-01 11:25:00,MON-20260401,Level 1,Z3,MeetingRoom,66.0,12.0,94.0,44.0,80.0,28.0,10,1,0,0,11,0,4.05,Off,Low,Not Started,Yes,11.17,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 11 with no active emergency indicators.,10.52,126.93,22.78,576.52,46.44,0.74
2026-04-01 11:25:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,4,0,2,1,7,0,3.98,Off,Low,Not Started,Yes,21.15,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 7 with no active emergency indicators.,10.34,102.22,23.37,532.2,45.59,0.0
2026-04-01 11:25:00,MON-20260401,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,13,0,0,2,15,0,3.7,Off,Low,Not Started,Yes,22.38,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 15 with no active emergency indicators.,9.61,104.58,22.22,485.62,41.25,1.14
2026-04-01 11:25:00,MON-20260401,Level 1,Z6,ExitArea,66.0,56.0,94.0,88.0,80.0,72.0,3,0,0,0,3,0,3.18,Off,Low,Not Started,Yes,2.24,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 3 with no active emergency indicators.,8.28,92.07,23.36,537.08,48.79,1.16
2026-04-01 11:30:00,MON-20260401,Level 1,Z1,Reception,6.0,12.0,34.0,44.0,20.0,28.0,11,0,0,0,11,0,4.31,Off,Low,Not Started,Yes,6.36,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 11 with no active emergency indicators.,11.21,86.44,22.98,556.28,44.34,0.17
2026-04-01 11:30:00,MON-20260401,Level 1,Z2,Workspace,36.0,12.0,64.0,44.0,50.0,28.0,23,1,3,2,29,0,2.33,Off,Low,Not Started,Yes,50.42,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 29 with no active emergency indicators.,6.06,103.97,23.74,545.07,44.19,0.55
2026-04-01 11:30:00,MON-20260401,Level 1,Z3,MeetingRoom,66.0,12.0,94.0,44.0,80.0,28.0,8,1,3,0,12,0,3.3,Off,Low,Not Started,Yes,27.16,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 12 with no active emergency indicators.,8.57,135.24,23.23,528.43,44.84,0.0
2026-04-01 11:30:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,5,0,3,0,8,0,2.47,Off,Low,Not Started,Yes,20.32,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 8 with no active emergency indicators.,6.42,128.29,23.5,543.27,48.85,0.0
2026-04-01 11:30:00,MON-20260401,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,10,2,1,2,15,0,3.83,Off,Low,Not Started,Yes,36.65,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 15 with no active emergency indicators.,9.97,103.44,23.04,473.06,40.19,0.95
2026-04-01 11:30:00,MON-20260401,Level 1,Z6,ExitArea,66.0,56.0,94.0,88.0,80.0,72.0,0,0,0,0,0,0,4.18,Off,Low,Not Started,Yes,0.0,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 0 with no active emergency indicators.,10.86,98.57,22.99,500.23,51.68,1.84
2026-04-01 11:35:00,MON-20260401,Level 1,Z1,Reception,6.0,12.0,34.0,44.0,20.0,28.0,6,0,2,1,9,0,3.16,Off,Low,Not Started,Yes,22.29,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 9 with no active emergency indicators.,8.22,105.84,23.16,540.39,47.1,0.0
2026-04-01 11:35:00,MON-20260401,Level 1,Z2,Workspace,36.0,12.0,64.0,44.0,50.0,28.0,27,1,3,0,31,0,4.07,Off,Low,Not Started,Yes,38.39,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 31 with no active emergency indicators.,10.59,99.22,23.57,510.1,44.81,0.84
2026-04-01 11:35:00,MON-20260401,Level 1,Z3,MeetingRoom,66.0,12.0,94.0,44.0,80.0,28.0,8,2,2,0,12,0,4.34,Off,Low,Not Started,Yes,27.06,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 12 with no active emergency indicators.,11.29,120.22,24.02,527.63,46.98,1.35
2026-04-01 11:35:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,5,2,1,0,8,0,2.12,Off,Low,Not Started,Yes,18.92,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 8 with no active emergency indicators.,5.52,136.87,23.3,562.63,46.53,0.0
2026-04-01 11:35:00,MON-20260401,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,10,2,3,0,15,0,2.34,Off,Low,Not Started,Yes,33.42,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 15 with no active emergency indicators.,6.09,86.73,22.85,511.03,41.13,0.0
2026-04-01 11:35:00,MON-20260401,Level 1,Z6,ExitArea,66.0,56.0,94.0,88.0,80.0,72.0,2,0,0,0,2,0,2.66,Off,Low,Not Started,Yes,1.54,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 2 with no active emergency indicators.,6.91,110.85,22.94,518.82,50.12,0.89
2026-04-01 11:40:00,MON-20260401,Level 1,Z1,Reception,6.0,12.0,34.0,44.0,20.0,28.0,10,0,0,1,11,0,2.75,Off,Low,Not Started,Yes,13.05,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 11 with no active emergency indicators.,7.14,84.94,22.17,519.03,45.37,0.26
2026-04-01 11:40:00,MON-20260401,Level 1,Z2,Workspace,36.0,12.0,64.0,44.0,50.0,28.0,25,0,3,2,30,0,3.24,Off,Low,Not Started,Yes,46.47,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 30 with no active emergency indicators.,8.43,103.63,22.25,518.24,43.83,0.61
2026-04-01 11:40:00,MON-20260401,Level 1,Z3,MeetingRoom,66.0,12.0,94.0,44.0,80.0,28.0,11,0,1,1,13,0,3.38,Off,Low,Not Started,Yes,19.64,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 13 with no active emergency indicators.,8.8,118.22,23.15,545.47,42.82,0.69
2026-04-01 11:40:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,4,0,2,0,6,0,2.8,Off,Low,Not Started,Yes,14.48,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 6 with no active emergency indicators.,7.29,126.72,23.65,511.52,46.26,1.23
2026-04-01 11:40:00,MON-20260401,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,11,1,0,0,12,0,3.87,Off,Low,Not Started,Yes,11.86,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 12 with no active emergency indicators.,10.06,78.85,22.21,536.58,44.85,1.0
2026-04-01 11:40:00,MON-20260401,Level 1,Z6,ExitArea,66.0,56.0,94.0,88.0,80.0,72.0,0,0,0,0,0,0,1.98,Off,Low,Not Started,Yes,0.0,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 0 with no active emergency indicators.,5.14,121.0,22.69,513.74,50.56,0.0
2026-04-01 11:45:00,MON-20260401,Level 1,Z1,Reception,6.0,12.0,34.0,44.0,20.0,28.0,8,0,0,0,8,0,2.25,Off,Low,Not Started,Yes,4.57,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 8 with no active emergency indicators.,5.86,81.74,21.96,519.31,45.4,0.0
2026-04-01 11:45:00,MON-20260401,Level 1,Z2,Workspace,36.0,12.0,64.0,44.0,50.0,28.0,26,2,2,2,32,0,3.86,Off,Low,Not Started,Yes,51.19,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 32 with no active emergency indicators.,10.04,96.88,21.62,507.57,44.34,0.0
2026-04-01 11:45:00,MON-20260401,Level 1,Z3,MeetingRoom,66.0,12.0,94.0,44.0,80.0,28.0,10,0,1,0,11,0,3.45,Off,Low,Not Started,Yes,11.71,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 11 with no active emergency indicators.,8.97,115.8,22.31,549.18,44.76,0.39
2026-04-01 11:45:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,3,0,2,1,6,0,3.73,Off,Low,Not Started,Yes,20.92,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 6 with no active emergency indicators.,9.7,110.02,23.28,502.91,51.05,0.76
2026-04-01 11:45:00,MON-20260401,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,10,2,2,1,15,0,3.73,Off,Low,Not Started,Yes,35.03,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 15 with no active emergency indicators.,9.71,72.79,22.43,512.02,44.55,0.46
2026-04-01 11:45:00,MON-20260401,Level 1,Z6,ExitArea,66.0,56.0,94.0,88.0,80.0,72.0,1,0,1,0,2,0,2.63,Off,Low,Not Started,Yes,6.95,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 2 with no active emergency indicators.,6.85,97.2,22.86,526.01,50.71,1.24
2026-04-01 11:50:00,MON-20260401,Level 1,Z1,Reception,6.0,12.0,34.0,44.0,20.0,28.0,12,0,0,0,12,0,2.48,Off,Low,Not Started,Yes,7.16,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 12 with no active emergency indicators.,6.44,81.98,21.96,551.51,44.42,0.67
2026-04-01 11:50:00,MON-20260401,Level 1,Z2,Workspace,36.0,12.0,64.0,44.0,50.0,28.0,24,3,3,0,30,0,4.46,Off,Low,Not Started,Yes,47.22,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 30 with no active emergency indicators.,11.59,102.72,21.97,577.27,42.35,1.5
2026-04-01 11:50:00,MON-20260401,Level 1,Z3,MeetingRoom,66.0,12.0,94.0,44.0,80.0,28.0,9,0,1,0,10,0,3.52,Off,Low,Not Started,Yes,11.39,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 10 with no active emergency indicators.,9.15,138.06,22.31,562.7,47.77,0.94
2026-04-01 11:50:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,6,1,1,0,8,0,3.19,Off,Low,Not Started,Yes,14.37,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 8 with no active emergency indicators.,8.29,122.05,23.83,539.89,49.21,0.0
2026-04-01 11:50:00,MON-20260401,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,11,0,1,5,17,0,3.66,Off,Low,Not Started,Yes,44.71,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 17 with no active emergency indicators.,9.51,75.02,22.52,571.06,43.62,0.0
2026-04-01 11:50:00,MON-20260401,Level 1,Z6,ExitArea,66.0,56.0,94.0,88.0,80.0,72.0,2,0,0,0,2,0,2.7,Off,Low,Not Started,Yes,1.14,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 2 with no active emergency indicators.,7.01,95.97,23.25,522.99,49.42,0.0
2026-04-01 11:55:00,MON-20260401,Level 1,Z1,Reception,6.0,12.0,34.0,44.0,20.0,28.0,10,0,1,0,11,0,3.31,Off,Low,Not Started,Yes,12.15,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 11 with no active emergency indicators.,8.61,71.48,21.87,532.97,44.94,1.37
2026-04-01 11:55:00,MON-20260401,Level 1,Z2,Workspace,36.0,12.0,64.0,44.0,50.0,28.0,25,1,0,4,30,0,4.52,Off,Low,Not Started,Yes,48.48,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 30 with no active emergency indicators.,11.76,97.04,22.95,588.38,40.61,0.41
2026-04-01 11:55:00,MON-20260401,Level 1,Z3,MeetingRoom,66.0,12.0,94.0,44.0,80.0,28.0,7,0,3,2,12,0,2.77,Off,Low,Not Started,Yes,35.92,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 12 with no active emergency indicators.,7.21,137.37,22.51,533.96,43.23,0.03
2026-04-01 11:55:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,7,1,1,0,9,0,1.51,Off,Low,Not Started,Yes,15.32,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 9 with no active emergency indicators.,3.93,100.86,23.62,545.41,46.83,0.84
2026-04-01 11:55:00,MON-20260401,Level 1,Z5,Corridor,36.0,56.0,64.0,88.0,50.0,72.0,13,1,0,0,14,0,2.64,Off,Low,Not Started,Yes,12.55,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 14 with no active emergency indicators.,6.87,71.72,22.42,540.2,48.68,0.01
2026-04-01 11:55:00,MON-20260401,Level 1,Z6,ExitArea,66.0,56.0,94.0,88.0,80.0,72.0,1,0,0,1,2,0,3.83,Off,Low,Not Started,Yes,7.79,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 2 with no active emergency indicators.,9.96,92.79,22.75,516.15,50.43,0.0
