Timestamp,Incident_ID,Building_Level,Zone_ID,Zone_Name,Cluster_ID,Coord_X,Coord_Y,Cluster_Size,DP_Coord_X,DP_Coord_Y,DP_Cluster_Size
2026-04-01 11:00:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C4,42.79,35.0,4,38.85,36.6,6
2026-04-01 11:00:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,74.08,23.16,9,72.74,23.37,8
2026-04-01 11:00:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,85.5,23.55,6,84.64,19.28,6
2026-04-01 11:00:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,24.9,68.75,6,26.92,61.68,5
2026-04-01 11:00:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,43.82,67.39,6,45.07,67.65,7
2026-04-01 11:00:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,55.24,64.47,1,54.17,63.84,1
2026-04-01 11:00:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C3,49.67,79.32,7,48.68,74.93,6
2026-04-01 11:05:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,27.36,23.12,10,26.86,23.65,10
2026-04-01 11:05:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,44.33,22.83,13,45.59,20.95,13
2026-04-01 11:05:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,54.55,23.61,1,55.48,20.54,1
2026-04-01 11:05:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,49.05,34.31,8,50.77,33.8,8
2026-04-01 11:05:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C4,43.85,34.41,9,45.73,33.8,10
2026-04-01 11:05:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,74.57,23.15,2,77.33,23.05,1
2026-04-01 11:05:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,86.27,23.38,2,87.41,24.11,2
2026-04-01 11:05:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C3,79.04,34.25,7,78.2,34.31,7
2026-04-01 11:05:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,13.27,67.17,2,14.73,66.05,0
2026-04-01 11:05:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C2,26.99,68.84,5,20.74,65.0,8
2026-04-01 11:05:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,43.51,65.26,3,44.21,62.32,2
2026-04-01 11:05:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,55.3,67.16,5,57.38,67.59,5
2026-04-01 11:05:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C3,49.98,79.93,6,49.06,85.43,5
2026-04-01 11:05:00,MON-20260401,Level 1,Z6,ExitArea,MON-20260401-Z6-C1,75.24,66.53,1,75.33,64.18,1
2026-04-01 11:10:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,26.16,24.7,3,26.77,24.52,2
2026-04-01 11:10:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C2,20.27,33.7,8,21.89,36.76,8
2026-04-01 11:10:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,43.74,22.54,3,40.14,22.66,3
2026-04-01 11:10:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,55.61,23.29,7,58.79,25.07,5
2026-04-01 11:10:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,48.65,36.11,2,49.26,32.76,2
2026-04-01 11:10:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C4,42.47,36.43,19,43.13,33.76,19
2026-04-01 11:10:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,72.08,22.9,7,73.74,27.19,5
2026-04-01 11:10:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,86.06,24.06,7,85.33,20.76,8
2026-04-01 11:10:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,15.18,66.94,7,15.43,65.31,8
2026-04-01 11:10:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,42.8,67.44,9,46.59,69.79,11
2026-04-01 11:10:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,56.77,68.04,3,57.96,69.81,2
2026-04-01 11:10:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C3,50.04,81.34,3,52.72,79.18,4
2026-04-01 11:10:00,MON-20260401,Level 1,Z6,ExitArea,MON-20260401-Z6-C1,74.13,65.98,4,71.67,74.14,3
2026-04-01 11:15:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,12.85,22.03,9,14.22,22.76,10
2026-04-01 11:15:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,42.67,23.88,13,40.76,23.34,13
2026-04-01 11:15:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,49.34,34.71,4,48.65,34.46,4
2026-04-01 11:15:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,43.47,33.96,14,43.29,32.27,13
2026-04-01 11:15:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,75.25,21.67,1,75.29,21.79,2
2026-04-01 11:15:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,84.83,24.3,2,83.29,26.5,3
2026-04-01 11:15:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C3,78.28,34.62,8,76.45,30.82,9
2026-04-01 11:15:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,13.26,65.61,1,10.39,65.76,2
2026-04-01 11:15:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C2,25.68,68.03,7,24.87,66.6,4
2026-04-01 11:15:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,43.76,66.26,7,44.84,68.98,10
2026-04-01 11:15:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,56.83,68.45,2,52.33,69.91,1
2026-04-01 11:15:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C3,49.02,78.9,7,46.23,70.24,7
2026-04-01 11:15:00,MON-20260401,Level 1,Z6,ExitArea,MON-20260401-Z6-C1,73.53,66.45,1,78.09,66.66,1
2026-04-01 11:20:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,14.81,21.75,4,11.48,24.02,4
2026-04-01 11:20:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C2,25.3,23.58,5,26.54,29.92,5
2026-04-01 11:20:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,42.95,21.99,6,51.04,25.0,7
2026-04-01 11:20:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,56.42,25.51,12,54.26,27.51,12
2026-04-01 11:20:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,48.27,36.19,2,49.15,36.77,2
2026-04-01 11:20:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C4,42.87,35.84,10,42.85,35.84,10
2026-04-01 11:20:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,72.47,24.18,3,79.16,22.8,5
2026-04-01 11:20:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,87.21,22.77,3,88.52,22.04,4
2026-04-01 11:20:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C3,79.67,35.44,6,79.22,33.32,6
2026-04-01 11:20:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,24.92,66.31,9,21.43,65.02,10
2026-04-01 11:20:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,44.42,66.51,4,46.46,64.09,4
2026-04-01 11:20:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,55.98,67.22,3,51.86,67.26,2
2026-04-01 11:20:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C3,50.16,79.57,7,48.32,81.73,7
2026-04-01 11:20:00,MON-20260401,Level 1,Z6,ExitArea,MON-20260401-Z6-C1,74.75,66.44,1,75.02,69.79,3
2026-04-01 11:25:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,13.55,22.98,3,18.27,23.47,3
2026-04-01 11:25:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C2,25.27,23.93,7,19.07,14.62,8
2026-04-01 11:25:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,43.89,21.35,4,43.43,20.61,4
2026-04-01 11:25:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,56.0,22.08,12,57.79,20.62,12
2026-04-01 11:25:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,50.59,34.75,4,50.41,36.29,5
2026-04-01 11:25:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C4,42.31,36.57,8,41.17,36.02,8
2026-04-01 11:25:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,74.55,22.26,3,74.02,23.38,3
2026-04-01 11:25:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,87.29,22.07,7,83.21,22.56,10
2026-04-01 11:25:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C3,78.32,32.95,1,77.75,36.7,2
2026-04-01 11:25:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,13.12,66.25,3,12.79,70.0,5
2026-04-01 11:25:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C2,24.87,68.62,4,23.9,72.81,0
2026-04-01 11:25:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,43.19,64.54,6,35.25,61.34,7
2026-04-01 11:25:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,55.58,66.93,6,55.14,67.0,5
2026-04-01 11:25:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C3,49.53,78.71,3,44.8,77.82,3
2026-04-01 11:25:00,MON-20260401,Level 1,Z6,ExitArea,MON-20260401-Z6-C1,75.27,65.18,3,73.05,66.21,3
2026-04-01 11:30:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,13.7,23.81,7,12.8,23.47,8
2026-04-01 11:30:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C2,19.29,35.02,4,16.72,37.09,5
2026-04-01 11:30:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,43.98,20.91,11,49.22,16.5,12
2026-04-01 11:30:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,55.75,24.33,1,56.99,27.37,0
2026-04-01 11:30:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,48.56,32.61,9,50.22,38.69,5
2026-04-01 11:30:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C4,42.53,34.9,8,43.46,35.06,9
2026-04-01 11:30:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,73.69,22.13,9,73.67,27.53,7
2026-04-01 11:30:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,87.25,22.8,1,85.97,22.59,2
2026-04-01 11:30:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C3,80.55,35.24,2,90.84,31.1,2
2026-04-01 11:30:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,13.02,66.63,3,9.26,67.04,2
2026-04-01 11:30:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C2,26.01,68.13,5,28.52,72.45,6
2026-04-01 11:30:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,43.02,64.36,10,42.01,63.8,12
2026-04-01 11:30:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,48.88,79.23,5,53.02,85.83,5
2026-04-01 11:35:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,14.59,22.28,8,17.46,22.27,6
2026-04-01 11:35:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C2,26.71,25.22,1,25.35,26.79,2
2026-04-01 11:35:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,43.97,22.53,4,45.1,24.89,3
2026-04-01 11:35:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,55.5,24.2,9,53.03,24.55,9
2026-04-01 11:35:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,44.47,34.07,18,45.25,32.83,18
2026-04-01 11:35:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,87.01,23.48,10,82.42,28.37,10
2026-04-01 11:35:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,80.6,34.4,2,79.25,32.82,2
2026-04-01 11:35:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,12.73,66.26,4,12.66,64.8,3
2026-04-01 11:35:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C2,26.31,68.81,4,27.23,66.91,6
2026-04-01 11:35:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,43.5,65.52,6,42.4,64.96,6
2026-04-01 11:35:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,56.07,68.11,2,56.73,67.54,3
2026-04-01 11:35:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C3,49.42,78.83,7,43.78,86.28,9
2026-04-01 11:35:00,MON-20260401,Level 1,Z6,ExitArea,MON-20260401-Z6-C1,74.22,65.99,2,74.98,68.39,1
2026-04-01 11:40:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,26.65,24.88,1,28.51,21.94,6
2026-04-01 11:40:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C2,18.91,35.13,10,20.69,34.98,8
2026-04-01 11:40:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,43.86,22.74,8,43.0,22.27,7
2026-04-01 11:40:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,55.34,22.17,4,62.73,25.21,5
2026-04-01 11:40:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,49.53,34.73,18,46.79,35.55,17
2026-04-01 11:40:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,73.72,22.81,6,73.21,23.34,9
2026-04-01 11:40:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,86.07,25.38,1,86.75,28.06,0
2026-04-01 11:40:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C3,77.97,35.13,6,78.4,34.73,6
2026-04-01 11:40:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,14.77,67.62,3,14.33,67.31,4
2026-04-01 11:40:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C2,26.34,66.71,3,26.65,69.23,6
2026-04-01 11:40:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,42.81,65.67,2,43.87,65.92,1
2026-04-01 11:40:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,49.74,77.89,10,48.21,80.44,9
2026-04-01 11:45:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,26.46,22.65,8,26.09,24.25,8
2026-04-01 11:45:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,42.52,23.28,3,41.37,25.55,2
2026-04-01 11:45:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,56.19,24.57,19,56.39,26.05,17
2026-04-01 11:45:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,49.38,32.62,6,50.87,30.77,7
2026-04-01 11:45:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C4,42.59,36.06,4,44.21,38.61,4
2026-04-01 11:45:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,87.21,23.67,1,86.74,24.2,2
2026-04-01 11:45:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,79.98,35.12,10,80.58,34.63,8
2026-04-01 11:45:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,14.89,68.38,4,14.28,68.29,4
2026-04-01 11:45:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C2,25.05,68.26,2,24.44,73.37,3
2026-04-01 11:45:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,43.87,64.92,4,44.36,64.92,0
2026-04-01 11:45:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,57.31,67.64,7,61.13,65.32,7
2026-04-01 11:45:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C3,50.15,80.21,4,52.03,85.99,4
2026-04-01 11:45:00,MON-20260401,Level 1,Z6,ExitArea,MON-20260401-Z6-C1,75.51,66.62,2,78.15,65.99,3
2026-04-01 11:50:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,13.66,23.04,8,13.65,11.33,7
2026-04-01 11:50:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C2,25.89,22.0,3,25.4,19.14,3
2026-04-01 11:50:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C3,20.4,34.24,1,18.5,37.16,1
2026-04-01 11:50:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,42.19,21.68,21,44.03,20.57,25
2026-04-01 11:50:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,54.79,23.11,8,55.27,20.42,8
2026-04-01 11:50:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,43.14,34.18,1,42.8,34.99,1
2026-04-01 11:50:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,75.0,23.22,7,77.19,21.35,4
2026-04-01 11:50:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,85.85,24.34,3,86.26,23.29,5
2026-04-01 11:50:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,14.32,64.79,7,11.83,65.56,10
2026-04-01 11:50:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C2,26.32,67.95,1,27.23,67.14,1
2026-04-01 11:50:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,44.06,66.2,1,49.95,70.58,1
2026-04-01 11:50:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,56.79,67.61,1,56.83,67.75,2
2026-04-01 11:50:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C3,49.3,78.2,15,48.47,79.0,15
2026-04-01 11:50:00,MON-20260401,Level 1,Z6,ExitArea,MON-20260401-Z6-C1,74.29,65.54,2,74.12,63.75,3
2026-04-01 11:55:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,15.41,22.27,8,13.72,20.24,9
2026-04-01 11:55:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C2,25.49,22.42,2,25.59,20.55,0
2026-04-01 11:55:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C3,20.36,34.49,1,17.85,28.49,0
2026-04-01 11:55:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,44.45,22.67,1,43.39,22.31,0
2026-04-01 11:55:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,42.59,34.16,29,42.03,36.36,29
2026-04-01 11:55:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,74.65,21.95,8,76.04,26.97,7
2026-04-01 11:55:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,84.71,25.39,1,85.26,28.19,5
2026-04-01 11:55:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C3,79.39,34.32,3,80.28,33.27,4
2026-04-01 11:55:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,15.77,68.03,9,16.98,69.18,9
2026-04-01 11:55:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,44.28,65.93,3,46.74,65.15,3
2026-04-01 11:55:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,54.96,67.9,3,54.68,68.25,2
2026-04-01 11:55:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C3,50.14,78.43,8,49.35,77.55,9
2026-04-01 11:55:00,MON-20260401,Level 1,Z6,ExitArea,MON-20260401-Z6-C1,73.33,66.72,2,73.38,67.07,2
2026-04-01 12:00:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,13.71,22.54,2,17.68,24.46,3
2026-04-01 12:00:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C2,25.66,23.65,7,25.21,22.24,6
2026-04-01 12:00:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,42.97,22.91,1,40.66,23.6,2
2026-04-01 12:00:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,57.38,23.22,10,56.61,23.81,10
2026-04-01 12:00:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,49.24,36.45,9,43.61,37.38,9
2026-04-01 12:00:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C4,43.14,35.46,5,44.83,35.26,1
2026-04-01 12:00:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,73.78,22.27,1,72.31,23.01,2
2026-04-01 12:00:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,86.0,24.68,7,77.38,23.75,4
2026-04-01 12:00:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,14.95,64.94,3,4.82,66.97,2
2026-04-01 12:00:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C2,25.79,67.24,4,24.26,66.12,4
2026-04-01 12:00:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,42.1,66.01,7,44.1,64.88,6
2026-04-01 12:00:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,57.96,66.04,5,59.17,68.65,6
2026-04-01 12:05:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,12.21,22.24,4,8.88,25.3,5
2026-04-01 12:05:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C2,24.82,22.88,4,22.72,20.75,5
2026-04-01 12:05:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,55.08,24.94,1,57.53,23.93,1
2026-04-01 12:05:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,49.85,34.82,18,50.12,31.61,17
2026-04-01 12:05:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,41.76,34.25,5,42.08,34.16,5
2026-04-01 12:05:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,72.24,22.12,5,67.96,22.87,6
2026-04-01 12:05:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,85.0,24.39,3,84.9,23.64,4
2026-04-01 12:05:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C3,80.1,34.18,3,82.38,26.22,3
2026-04-01 12:05:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,13.7,66.82,1,10.93,66.15,2
2026-04-01 12:05:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C2,25.15,68.3,6,25.96,68.42,6
2026-04-01 12:05:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,43.65,64.89,6,44.16,59.99,6
2026-04-01 12:05:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,56.5,68.79,4,53.4,67.88,4
2026-04-01 12:05:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C3,49.53,78.17,1,51.25,80.67,0
2026-04-01 12:05:00,MON-20260401,Level 1,Z6,ExitArea,MON-20260401-Z6-C1,74.91,66.71,3,73.91,65.4,4
2026-04-01 12:10:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,14.33,22.68,1,16.03,22.85,1
2026-04-01 12:10:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C2,27.45,24.73,6,29.42,24.5,6
2026-04-01 12:10:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,43.75,23.31,9,49.02,22.63,9
2026-04-01 12:10:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,56.74,24.87,12,57.19,23.48,14
2026-04-01 12:10:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,49.19,36.33,3,45.43,32.59,3
2026-04-01 12:10:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,73.97,23.35,1,70.94,23.84,1
2026-04-01 12:10:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,85.65,22.55,9,83.36,23.56,9
2026-04-01 12:10:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,13.42,65.66,6,13.11,68.6,7
2026-04-01 12:10:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C2,24.68,69.19,3,21.55,74.35,2
2026-04-01 12:10:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,44.76,68.51,1,45.7,68.04,1
2026-04-01 12:10:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,54.95,67.3,6,56.53,73.21,7
2026-04-01 12:10:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C3,47.44,79.22,4,46.48,80.92,4
2026-04-01 12:10:00,MON-20260401,Level 1,Z6,ExitArea,MON-20260401-Z6-C1,73.51,66.2,2,75.95,66.93,1
2026-04-01 12:15:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,13.75,22.53,1,12.96,22.83,1
2026-04-01 12:15:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C2,26.86,22.91,6,23.96,24.39,6
2026-04-01 12:15:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,43.58,22.5,13,44.95,23.17,9
2026-04-01 12:15:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,56.76,23.47,5,55.66,19.83,2
2026-04-01 12:15:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,49.45,35.18,8,54.99,36.47,6
2026-04-01 12:15:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,73.63,21.12,7,69.94,18.01,7
2026-04-01 12:15:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,85.81,23.55,2,87.04,19.99,4
2026-04-01 12:15:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,14.12,63.85,5,16.03,63.89,4
2026-04-01 12:15:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C2,25.74,68.67,5,25.9,66.61,5
2026-04-01 12:15:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,42.4,65.86,4,47.53,67.25,4
