Timestamp,Incident_ID,Building_Level,Zone_ID,Zone_Name,Cluster_ID,Coord_X,Coord_Y,Cluster_Size
2026-04-01 11:20:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C3,50.16,79.57,7
2026-04-01 11:20:00,MON-20260401,Level 1,Z6,ExitArea,MON-20260401-Z6-C1,74.75,66.44,1
2026-04-01 11:25:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,13.55,22.98,3
2026-04-01 11:25:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C2,25.27,23.93,7
2026-04-01 11:25:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,43.89,21.35,4
2026-04-01 11:25:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,56.0,22.08,12
2026-04-01 11:25:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,50.59,34.75,4
2026-04-01 11:25:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C4,42.31,36.57,8
2026-04-01 11:25:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,74.55,22.26,3
2026-04-01 11:25:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,87.29,22.07,7
2026-04-01 11:25:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C3,78.32,32.95,1
2026-04-01 11:25:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,13.12,66.25,3
2026-04-01 11:25:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C2,24.87,68.62,4
2026-04-01 11:25:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,43.19,64.54,6
2026-04-01 11:25:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,55.58,66.93,6
2026-04-01 11:25:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C3,49.53,78.71,3
2026-04-01 11:25:00,MON-20260401,Level 1,Z6,ExitArea,MON-20260401-Z6-C1,75.27,65.18,3
2026-04-01 11:30:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,13.7,23.81,7
2026-04-01 11:30:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C2,19.29,35.02,4
2026-04-01 11:30:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,43.98,20.91,11
2026-04-01 11:30:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,55.75,24.33,1
2026-04-01 11:30:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,48.56,32.61,9
2026-04-01 11:30:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C4,42.53,34.9,8
2026-04-01 11:30:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,73.69,22.13,9
2026-04-01 11:30:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,87.25,22.8,1
2026-04-01 11:30:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C3,80.55,35.24,2
2026-04-01 11:30:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,13.02,66.63,3
2026-04-01 11:30:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C2,26.01,68.13,5
2026-04-01 11:30:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,43.02,64.36,10
2026-04-01 11:30:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,48.88,79.23,5
2026-04-01 11:35:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,14.59,22.28,8
2026-04-01 11:35:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C2,26.71,25.22,1
2026-04-01 11:35:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,43.97,22.53,4
2026-04-01 11:35:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,55.5,24.2,9
2026-04-01 11:35:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,44.47,34.07,18
2026-04-01 11:35:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,87.01,23.48,10
2026-04-01 11:35:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,80.6,34.4,2
2026-04-01 11:35:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,12.73,66.26,4
2026-04-01 11:35:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C2,26.31,68.81,4
2026-04-01 11:35:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,43.5,65.52,6
2026-04-01 11:35:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,56.07,68.11,2
2026-04-01 11:35:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C3,49.42,78.83,7
2026-04-01 11:35:00,MON-20260401,Level 1,Z6,ExitArea,MON-20260401-Z6-C1,74.22,65.99,2
2026-04-01 11:40:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,26.65,24.88,1
2026-04-01 11:40:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C2,18.91,35.13,10
2026-04-01 11:40:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,43.86,22.74,8
2026-04-01 11:40:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,55.34,22.17,4
2026-04-01 11:40:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,49.53,34.73,18
2026-04-01 11:40:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,73.72,22.81,6
2026-04-01 11:40:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,86.07,25.38,1
2026-04-01 11:40:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C3,77.97,35.13,6
2026-04-01 11:40:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,14.77,67.62,3
2026-04-01 11:40:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C2,26.34,66.71,3
2026-04-01 11:40:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,42.81,65.67,2
2026-04-01 11:40:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,49.74,77.89,10
2026-04-01 11:45:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,26.46,22.65,8
2026-04-01 11:45:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,42.52,23.28,3
2026-04-01 11:45:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,56.19,24.57,19
2026-04-01 11:45:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,49.38,32.62,6
2026-04-01 11:45:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C4,42.59,36.06,4
2026-04-01 11:45:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,87.21,23.67,1
2026-04-01 11:45:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,79.98,35.12,10
2026-04-01 11:45:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,14.89,68.38,4
2026-04-01 11:45:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C2,25.05,68.26,2
2026-04-01 11:45:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,43.87,64.92,4
2026-04-01 11:45:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,57.31,67.64,7
2026-04-01 11:45:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C3,50.15,80.21,4
2026-04-01 11:45:00,MON-20260401,Level 1,Z6,ExitArea,MON-20260401-Z6-C1,75.51,66.62,2
2026-04-01 11:50:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,13.66,23.04,8
2026-04-01 11:50:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C2,25.89,22.0,3
2026-04-01 11:50:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C3,20.4,34.24,1
2026-04-01 11:50:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,42.19,21.68,21
2026-04-01 11:50:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,54.79,23.11,8
2026-04-01 11:50:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,43.14,34.18,1
2026-04-01 11:50:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,75.0,23.22,7
2026-04-01 11:50:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,85.85,24.34,3
2026-04-01 11:50:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,14.32,64.79,7
2026-04-01 11:50:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C2,26.32,67.95,1
2026-04-01 11:50:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,44.06,66.2,1
2026-04-01 11:50:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,56.79,67.61,1
2026-04-01 11:50:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C3,49.3,78.2,15
2026-04-01 11:50:00,MON-20260401,Level 1,Z6,ExitArea,MON-20260401-Z6-C1,74.29,65.54,2
2026-04-01 11:55:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,15.41,22.27,8
2026-04-01 11:55:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C2,25.49,22.42,2
2026-04-01 11:55:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C3,20.36,34.49,1
2026-04-01 11:55:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,44.45,22.67,1
2026-04-01 11:55:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,42.59,34.16,29
2026-04-01 11:55:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,74.65,21.95,8
2026-04-01 11:55:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,84.71,25.39,1
2026-04-01 11:55:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C3,79.39,34.32,3
2026-04-01 11:55:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,15.77,68.03,9
2026-04-01 11:55:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,44.28,65.93,3
2026-04-01 11:55:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,54.96,67.9,3
2026-04-01 11:55:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C3,50.14,78.43,8
2026-04-01 11:55:00,MON-20260401,Level 1,Z6,ExitArea,MON-20260401-Z6-C1,73.33,66.72,2
2026-04-01 12:00:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,13.71,22.54,2
2026-04-01 12:00:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C2,25.66,23.65,7
2026-04-01 12:00:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,42.97,22.91,1
2026-04-01 12:00:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,57.38,23.22,10
2026-04-01 12:00:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,49.24,36.45,9
2026-04-01 12:00:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C4,43.14,35.46,5
2026-04-01 12:00:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,73.78,22.27,1
2026-04-01 12:00:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,86.0,24.68,7
2026-04-01 12:00:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,14.95,64.94,3
2026-04-01 12:00:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C2,25.79,67.24,4
2026-04-01 12:00:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,42.1,66.01,7
2026-04-01 12:00:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,57.96,66.04,5
2026-04-01 12:05:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,12.21,22.24,4
2026-04-01 12:05:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C2,24.82,22.88,4
2026-04-01 12:05:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,55.08,24.94,1
2026-04-01 12:05:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,49.85,34.82,18
2026-04-01 12:05:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,41.76,34.25,5
2026-04-01 12:05:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,72.24,22.12,5
2026-04-01 12:05:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,85.0,24.39,3
2026-04-01 12:05:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C3,80.1,34.18,3
2026-04-01 12:05:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,13.7,66.82,1
2026-04-01 12:05:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C2,25.15,68.3,6
2026-04-01 12:05:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,43.65,64.89,6
2026-04-01 12:05:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,56.5,68.79,4
2026-04-01 12:05:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C3,49.53,78.17,1
2026-04-01 12:05:00,MON-20260401,Level 1,Z6,ExitArea,MON-20260401-Z6-C1,74.91,66.71,3
2026-04-01 12:10:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,14.33,22.68,1
2026-04-01 12:10:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C2,27.45,24.73,6
2026-04-01 12:10:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,43.75,23.31,9
2026-04-01 12:10:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,56.74,24.87,12
2026-04-01 12:10:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,49.19,36.33,3
2026-04-01 12:10:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,73.97,23.35,1
2026-04-01 12:10:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,85.65,22.55,9
2026-04-01 12:10:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,13.42,65.66,6
2026-04-01 12:10:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C2,24.68,69.19,3
2026-04-01 12:10:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,44.76,68.51,1
2026-04-01 12:10:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,54.95,67.3,6
2026-04-01 12:10:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C3,47.44,79.22,4
2026-04-01 12:10:00,MON-20260401,Level 1,Z6,ExitArea,MON-20260401-Z6-C1,73.51,66.2,2
2026-04-01 12:15:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,13.75,22.53,1
2026-04-01 12:15:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C2,26.86,22.91,6
2026-04-01 12:15:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,43.58,22.5,13
2026-04-01 12:15:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,56.76,23.47,5
2026-04-01 12:15:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,49.45,35.18,8
2026-04-01 12:15:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,73.63,21.12,7
2026-04-01 12:15:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,85.81,23.55,2
2026-04-01 12:15:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,14.12,63.85,5
2026-04-01 12:15:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C2,25.74,68.67,5
2026-04-01 12:15:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,42.4,65.86,4
2026-04-01 12:15:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,54.84,66.09,5
2026-04-01 12:15:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C3,48.6,78.15,2
2026-04-01 12:20:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,14.57,22.55,2
2026-04-01 12:20:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C2,26.85,23.36,6
2026-04-01 12:20:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C3,20.45,35.05,3
2026-04-01 12:20:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,43.08,22.91,7
2026-04-01 12:20:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,55.84,22.27,4
2026-04-01 12:20:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,49.81,33.66,2
2026-04-01 12:20:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C4,42.02,33.02,12
2026-04-01 12:20:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,74.21,21.52,7
2026-04-01 12:20:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,85.19,23.62,1
2026-04-01 12:20:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,12.9,65.52,5
2026-04-01 12:20:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C2,26.19,65.86,4
2026-04-01 12:20:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,42.71,65.8,6
2026-04-01 12:20:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,55.03,66.66,3
2026-04-01 12:20:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C3,49.9,78.34,3
2026-04-01 12:20:00,MON-20260401,Level 1,Z6,ExitArea,MON-20260401-Z6-C1,73.25,65.72,1
2026-04-01 12:25:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,25.58,24.64,7
2026-04-01 12:25:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,45.06,21.8,11
2026-04-01 12:25:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,55.8,22.27,8
2026-04-01 12:25:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,49.08,35.97,3
2026-04-01 12:25:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C4,43.81,35.96,4
2026-04-01 12:25:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,87.1,23.74,8
2026-04-01 12:25:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,14.11,67.2,4
2026-04-01 12:25:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C2,27.47,65.65,5
2026-04-01 12:25:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,43.84,66.62,9
2026-04-01 12:25:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,56.82,65.81,1
2026-04-01 12:25:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C3,50.04,78.82,1
2026-04-01 12:25:00,MON-20260401,Level 1,Z6,ExitArea,MON-20260401-Z6-C1,74.8,66.62,2
2026-04-01 12:30:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,14.48,21.84,3
2026-04-01 12:30:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C2,26.55,22.06,6
2026-04-01 12:30:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,43.52,22.04,4
2026-04-01 12:30:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,57.51,21.52,4
2026-04-01 12:30:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,50.45,34.14,11
2026-04-01 12:30:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C4,41.57,36.17,7
2026-04-01 12:30:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,73.44,23.85,4
2026-04-01 12:30:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,78.21,36.18,7
2026-04-01 12:30:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,27.26,66.61,9
2026-04-01 12:30:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,44.34,66.34,1
2026-04-01 12:30:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,55.83,68.02,10
2026-04-01 12:30:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C3,48.89,78.45,3
2026-04-01 12:30:00,MON-20260401,Level 1,Z6,ExitArea,MON-20260401-Z6-C1,73.52,64.25,1
2026-04-01 12:35:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,13.49,21.54,7
2026-04-01 12:35:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C2,26.42,23.18,3
2026-04-01 12:35:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,44.08,23.67,5
2026-04-01 12:35:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,55.09,24.63,5
2026-04-01 12:35:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,51.43,34.68,14
2026-04-01 12:35:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C4,41.64,34.65,1
2026-04-01 12:35:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,73.31,23.47,2
2026-04-01 12:35:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,85.94,23.79,8
2026-04-01 12:35:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,14.44,67.99,4
2026-04-01 12:35:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C2,26.09,68.14,3
2026-04-01 12:35:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,57.37,66.84,8
2026-04-01 12:35:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,48.55,78.98,4
2026-04-01 12:35:00,MON-20260401,Level 1,Z6,ExitArea,MON-20260401-Z6-C1,73.31,65.3,1
2026-04-01 12:40:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,25.78,22.79,8
2026-04-01 12:40:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,44.04,22.53,13
2026-04-01 12:40:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,56.13,21.85,4
2026-04-01 12:40:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,49.46,36.2,2
2026-04-01 12:40:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C4,42.22,35.44,6
2026-04-01 12:40:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,74.73,21.71,2
2026-04-01 12:40:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,80.31,35.77,9
2026-04-01 12:40:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,14.92,66.31,1
2026-04-01 12:40:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C2,25.06,67.19,9
2026-04-01 12:40:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,44.5,65.36,5
2026-04-01 12:40:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,56.14,67.28,6
2026-04-01 12:40:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C3,49.08,79.03,1
2026-04-01 12:45:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,13.46,22.7,5
2026-04-01 12:45:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C2,25.27,24.5,3
2026-04-01 12:45:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,42.8,23.46,5
2026-04-01 12:45:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,56.08,25.18,1
2026-04-01 12:45:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,47.55,35.23,3
2026-04-01 12:45:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C4,44.33,34.7,14
2026-04-01 12:45:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,75.29,22.36,4
2026-04-01 12:45:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,86.79,23.62,6
2026-04-01 12:45:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,13.99,66.67,4
2026-04-01 12:45:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C2,26.1,66.76,4
2026-04-01 12:45:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,44.13,68.08,9
2026-04-01 12:45:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,54.88,66.41,1
2026-04-01 12:45:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C3,50.16,79.29,4
2026-04-01 12:45:00,MON-20260401,Level 1,Z6,ExitArea,MON-20260401-Z6-C1,74.83,65.68,3
2026-04-01 12:50:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C1,14.4,21.45,3
2026-04-01 12:50:00,MON-20260401,Level 1,Z1,Reception,MON-20260401-Z1-C2,25.29,24.31,4
2026-04-01 12:50:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C1,44.04,18.7,2
2026-04-01 12:50:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C2,55.48,23.14,2
2026-04-01 12:50:00,MON-20260401,Level 1,Z2,Workspace,MON-20260401-Z2-C3,43.98,34.0,21
2026-04-01 12:50:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C1,74.74,21.42,2
2026-04-01 12:50:00,MON-20260401,Level 1,Z3,MeetingRoom,MON-20260401-Z3-C2,86.97,24.2,8
2026-04-01 12:50:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C1,14.75,65.92,4
2026-04-01 12:50:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C2,27.44,65.47,1
2026-04-01 12:50:00,MON-20260401,Level 1,Z4,Pantry,MON-20260401-Z4-C3,20.08,78.23,6
2026-04-01 12:50:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C1,43.66,67.72,10
2026-04-01 12:50:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C2,57.0,68.39,2
2026-04-01 12:50:00,MON-20260401,Level 1,Z5,Corridor,MON-20260401-Z5-C3,49.02,79.56,2
